value	HGNC ID
TRAPPC1	HGNC:19894
TRAPPC2	HGNC:23068
TRAPPC2B	HGNC:10710
TRAPPC2L	HGNC:30887
TRAPPC2LP1	HGNC:54982
TRAPPC2P2	HGNC:10711
TRAPPC2P3	HGNC:10712
TRAPPC2P4	HGNC:10713
TRAPPC2P5	HGNC:10714
TRAPPC2P6	HGNC:10715
TRAPPC2P7	HGNC:10716
TRAPPC2P8	HGNC:37731
TRAPPC2P9	HGNC:37733
TRAPPC2P10	HGNC:37732
TRAPPC3	HGNC:19942
TRAPPC3L	HGNC:21090
TRAPPC4	HGNC:19943
TRAPPC5	HGNC:23067
TRAPPC6A	HGNC:23069
TRAPPC6B	HGNC:23066
TRAPPC8	HGNC:29169
TRAPPC9	HGNC:30832
TRAPPC10	HGNC:11868
TRAPPC11	HGNC:25751
TRAPPC12	HGNC:24284
TRAPPC12-AS1	HGNC:41046
TRAPPC13	HGNC:25828
TRAPPC13P1	HGNC:50347
TRAPPC14	HGNC:25604
TRARG1	HGNC:29592
TRAT1	HGNC:30698
TRAV1-1	HGNC:12101
TRAV1-2	HGNC:12102
TRAV2	HGNC:12116
TRAV3	HGNC:12128
TRAV4	HGNC:12140
TRAV5	HGNC:12143
TRAV6	HGNC:12144
TRAV7	HGNC:12145
TRAV8-1	HGNC:12146
TRAV8-2	HGNC:12147
TRAV8-3	HGNC:12148
TRAV8-4	HGNC:12149
TRAV8-5	HGNC:12150
TRAV8-6	HGNC:12151
TRAV8-7	HGNC:12152
TRAV9-1	HGNC:12153
TRAV9-2	HGNC:12154
TRAV10	HGNC:12103
TRAV11	HGNC:12104
TRAV12-1	HGNC:12105
TRAV12-2	HGNC:12106
TRAV12-3	HGNC:12107
TRAV13-1	HGNC:12108
TRAV13-2	HGNC:12109
TRAV14DV4	HGNC:12110
TRAV15	HGNC:12111
TRAV16	HGNC:12112
TRAV17	HGNC:12113
TRAV18	HGNC:12114
TRAV19	HGNC:12115
TRAV20	HGNC:12117
TRAV21	HGNC:12118
TRAV22	HGNC:12119
TRAV23DV6	HGNC:12120
TRAV24	HGNC:12121
TRAV25	HGNC:12122
TRAV26-1	HGNC:12123
TRAV26-2	HGNC:12124
TRAV27	HGNC:12125
TRAV28	HGNC:12126
TRAV29DV5	HGNC:12127
TRAV30	HGNC:12129
TRAV31	HGNC:12130
TRAV32	HGNC:12131
TRAV33	HGNC:12132
TRAV34	HGNC:12133
TRAV35	HGNC:12134
TRAV36DV7	HGNC:12135
TRAV37	HGNC:12136
TRAV38-1	HGNC:12137
TRAV38-2DV8	HGNC:12138
TRAV39	HGNC:12139
TRAV40	HGNC:12141
TRAV41	HGNC:12142
TRB	HGNC:12155
TRBC1	HGNC:12156
TRBC2	HGNC:12157
TRBD1	HGNC:12158
TRBD2	HGNC:12159
TRBJ1-1	HGNC:12162
TRBJ1-2	HGNC:12163
TRBJ1-3	HGNC:12164
TRBJ1-4	HGNC:12165
TRBJ1-5	HGNC:12166
TRBJ1-6	HGNC:12167
TRBJ2-1	HGNC:12168
TRBJ2-2	HGNC:12169
TRBJ2-2P	HGNC:12170
TRBJ2-3	HGNC:12171
TRBJ2-4	HGNC:12172
TRBJ2-5	HGNC:12173
TRBJ2-6	HGNC:12174
TRBJ2-7	HGNC:12175
TRBV1	HGNC:12176
TRBV2	HGNC:12195
TRBV3-1	HGNC:12212
TRBV3-2	HGNC:12213
TRBV4-1	HGNC:12215
TRBV4-2	HGNC:12216
TRBV4-3	HGNC:12217
TRBV5-1	HGNC:12218
TRBV5-2	HGNC:12219
TRBV5-3	HGNC:12220
TRBV5-4	HGNC:12221
TRBV5-5	HGNC:12222
TRBV5-6	HGNC:12223
TRBV5-7	HGNC:12224
TRBV5-8	HGNC:12225
TRBV6-1	HGNC:12226
TRBV6-2	HGNC:12227
TRBV6-3	HGNC:12228
TRBV6-4	HGNC:12229
TRBV6-5	HGNC:12230
TRBV6-6	HGNC:12231
TRBV6-7	HGNC:12232
TRBV6-8	HGNC:12233
TRBV6-9	HGNC:12234
TRBV7-1	HGNC:12235
TRBV7-2	HGNC:12236
TRBV7-3	HGNC:12237
TRBV7-4	HGNC:12238
TRBV7-5	HGNC:12239
TRBV7-6	HGNC:12240
TRBV7-7	HGNC:12241
TRBV7-8	HGNC:12242
TRBV7-9	HGNC:12243
TRBV8-1	HGNC:12244
TRBV8-2	HGNC:12245
TRBV9	HGNC:12246
TRBV10-1	HGNC:12177
TRBV10-2	HGNC:12178
TRBV10-3	HGNC:12179
TRBV11-1	HGNC:12180
TRBV11-2	HGNC:12181
TRBV11-3	HGNC:12182
TRBV12-1	HGNC:12183
TRBV12-2	HGNC:12184
TRBV12-3	HGNC:12185
TRBV12-4	HGNC:12186
TRBV12-5	HGNC:12187
TRBV13	HGNC:12188
TRBV14	HGNC:12189
TRBV15	HGNC:12190
TRBV16	HGNC:12191
TRBV17	HGNC:12192
TRBV18	HGNC:12193
TRBV19	HGNC:12194
TRBV20-1	HGNC:12196
TRBV20OR9-2	HGNC:12197
TRBV21-1	HGNC:12198
TRBV21OR9-2	HGNC:12199
TRBV22-1	HGNC:12200
TRBV22OR9-2	HGNC:18740
TRBV23-1	HGNC:12201
TRBV23OR9-2	HGNC:12202
TRBV24-1	HGNC:12203
TRBV24OR9-2	HGNC:12204
TRBV25-1	HGNC:12205
TRBV25OR9-2	HGNC:12206
TRBV26	HGNC:12207
TRBV26OR9-2	HGNC:15485
TRBV27	HGNC:12208
TRBV28	HGNC:12209
TRBV29-1	HGNC:12210
TRBV29OR9-2	HGNC:12211
TRBV30	HGNC:12214
TRBVA	HGNC:12247
TRBVAOR9-2	HGNC:18741
TRBVB	HGNC:12248
TRBVC	HGNC:50321
TRC-ACA1-1	HGNC:35083
TRC-GCA1-1	HGNC:34706
TRC-GCA2-1	HGNC:34760
TRC-GCA2-2	HGNC:34611
TRC-GCA2-3	HGNC:34666
TRC-GCA2-4	HGNC:34983
TRC-GCA3-1	HGNC:34658
TRC-GCA4-1	HGNC:34650
TRC-GCA5-1	HGNC:34717
TRC-GCA6-1	HGNC:34741
TRC-GCA7-1	HGNC:38575
TRC-GCA8-1	HGNC:34927
TRC-GCA9-1	HGNC:34813
TRC-GCA9-2	HGNC:34982
TRC-GCA9-3	HGNC:34944
TRC-GCA9-4	HGNC:34947
TRC-GCA10-1	HGNC:34871
TRC-GCA11-1	HGNC:34566
TRC-GCA12-1	HGNC:34634
TRC-GCA13-1	HGNC:34925
TRC-GCA14-1	HGNC:35005
TRC-GCA15-1	HGNC:34830
TRC-GCA16-1	HGNC:34708
TRC-GCA17-1	HGNC:34855
TRC-GCA18-1	HGNC:34608
TRC-GCA19-1	HGNC:34739
TRC-GCA20-1	HGNC:34923
TRC-GCA21-1	HGNC:34943
TRC-GCA22-1	HGNC:34588
TRC-GCA23-1	HGNC:34757
TRC-GCA24-1	HGNC:12250
TRC-GCA25-1	HGNC:35017
TRD	HGNC:12252
TRD-AS1	HGNC:56197
TRD-GTC1-1	HGNC:34770
TRD-GTC2-1	HGNC:34981
TRD-GTC2-2	HGNC:34798
TRD-GTC2-3	HGNC:34856
TRD-GTC2-4	HGNC:34696
TRD-GTC2-5	HGNC:34682
TRD-GTC2-6	HGNC:34720
TRD-GTC2-7	HGNC:34858
TRD-GTC2-8	HGNC:34802
TRD-GTC2-9	HGNC:34911
TRD-GTC2-10	HGNC:34915
TRD-GTC2-11	HGNC:34951
TRD-GTC3-1	HGNC:34763
TRD-GTC4-1	HGNC:34551
TRD-GTC5-1	HGNC:34620
TRD-GTC6-1	HGNC:34712
TRD-GTC7-1	HGNC:34647
TRD-GTC8-1	HGNC:35000
TRD-GTC9-1	HGNC:12251
TRD-GTC10-1	HGNC:35070
TRDC	HGNC:12253
TRDD1	HGNC:12254
TRDD2	HGNC:12255
TRDD3	HGNC:12256
TRDJ1	HGNC:12257
TRDJ2	HGNC:12258
TRDJ3	HGNC:12259
TRDJ4	HGNC:12260
TRDMT1	HGNC:2977
TRDN	HGNC:12261
TRDN-AS1	HGNC:40592
TRDV1	HGNC:12262
TRDV2	HGNC:12263
TRDV3	HGNC:12264
TRE-CTC1-1	HGNC:34952
TRE-CTC1-2	HGNC:34651
TRE-CTC1-3	HGNC:34953
TRE-CTC1-4	HGNC:34822
TRE-CTC1-5	HGNC:34576
TRE-CTC1-6	HGNC:34583
TRE-CTC1-7	HGNC:34832
TRE-CTC2-1	HGNC:34978
TRE-CTC3-1	HGNC:34564
TRE-CTC4-1	HGNC:35081
TRE-CTC5-1	HGNC:34799
TRE-CTC6-1	HGNC:34986
TRE-CTC7-1	HGNC:35065
TRE-CTC8-1	HGNC:34603
TRE-CTC9-1	HGNC:35069
TRE-CTC10-1	HGNC:35109
TRE-CTC11-1	HGNC:35061
TRE-CTC12-1	HGNC:35010
TRE-CTC13-1	HGNC:35031
TRE-CTC14-1	HGNC:35020
TRE-CTC15-1	HGNC:35104
TRE-CTC16-1	HGNC:35105
TRE-CTC17-1	HGNC:34675
TRE-CTC18-1	HGNC:35067
TRE-TTC1-1	HGNC:34987
TRE-TTC1-2	HGNC:34901
TRE-TTC2-1	HGNC:34589
TRE-TTC2-2	HGNC:34622
TRE-TTC3-1	HGNC:12265
TRE-TTC4-1	HGNC:38581
TRE-TTC4-2	HGNC:34976
TRE-TTC5-1	HGNC:34590
TRE-TTC6-1	HGNC:35037
TRE-TTC7-1	HGNC:35028
TRE-TTC8-1	HGNC:34627
TRE-TTC8-2	HGNC:54204
TRE-TTC9-1	HGNC:35093
TRE-TTC10-1	HGNC:35025
TRE-TTC11-1	HGNC:34691
TRE-TTC12-1	HGNC:34557
TRE-TTC13-1	HGNC:34613
TRE-TTC14-1	HGNC:35058
TRE-TTC15-1	HGNC:35057
TRE-TTC16-1	HGNC:34773
TREH	HGNC:12266
TREHP1	HGNC:51907
TREM1	HGNC:17760
TREM2	HGNC:17761
TREML1	HGNC:20434
TREML2	HGNC:21092
TREML3P	HGNC:30806
TREML4	HGNC:30807
TREML5P	HGNC:30808
TRERF1	HGNC:18273
TRERNA1	HGNC:44307
TREX1	HGNC:12269
TREX2	HGNC:12270
TRF-GAA1-1	HGNC:34699
TRF-GAA1-2	HGNC:34817
TRF-GAA1-3	HGNC:34984
TRF-GAA1-4	HGNC:33259
TRF-GAA1-5	HGNC:34814
TRF-GAA1-6	HGNC:34873
TRF-GAA2-1	HGNC:33255
TRF-GAA3-1	HGNC:34732
TRF-GAA4-1	HGNC:34859
TRF-GAA5-1	HGNC:34707
TRF-GAA6-1	HGNC:34825
TRF-GAA7-1	HGNC:34990
TRF-GAA8-1	HGNC:35016
TRF-GAA9-1	HGNC:35110
TRF-GAA10-1	HGNC:35072
TRF-GAA11-1	HGNC:35045
TRF-GAA12-1	HGNC:35044
TRG	HGNC:12271
TRG-AS1	HGNC:48974
TRG-CCC1-1	HGNC:38580
TRG-CCC1-2	HGNC:34864
TRG-CCC2-1	HGNC:34794
TRG-CCC2-2	HGNC:14183
TRG-CCC3-1	HGNC:34841
TRG-CCC4-1	HGNC:35059
TRG-CCC5-1	HGNC:34604
TRG-CCC6-1	HGNC:35073
TRG-CCC7-1	HGNC:35030
TRG-CCC8-1	HGNC:50798
TRG-GCC1-1	HGNC:34934
TRG-GCC1-2	HGNC:34815
TRG-GCC1-3	HGNC:34793
TRG-GCC1-4	HGNC:34722
TRG-GCC1-5	HGNC:34850
TRG-GCC2-1	HGNC:34948
TRG-GCC2-2	HGNC:34771
TRG-GCC2-3	HGNC:34881
TRG-GCC2-4	HGNC:34533
TRG-GCC2-5	HGNC:34725
TRG-GCC2-6	HGNC:12273
TRG-GCC3-1	HGNC:12282
TRG-GCC4-1	HGNC:34838
TRG-GCC5-1	HGNC:34783
TRG-GCC6-1	HGNC:34641
TRG-TCC1-1	HGNC:12274
TRG-TCC2-1	HGNC:34623
TRG-TCC2-2	HGNC:34823
TRG-TCC2-3	HGNC:34703
TRG-TCC2-4	HGNC:34751
TRG-TCC2-5	HGNC:34598
TRG-TCC2-6	HGNC:34570
TRG-TCC3-1	HGNC:34769
TRG-TCC4-1	HGNC:34554
TRG-TCC5-1	HGNC:35032
TRG-TCC6-1	HGNC:35086
TRGC1	HGNC:12275
TRGC2	HGNC:12276
TRGJ1	HGNC:12277
TRGJ2	HGNC:12278
TRGJP	HGNC:12279
TRGJP1	HGNC:12280
TRGJP2	HGNC:12281
TRGV1	HGNC:12284
TRGV2	HGNC:12287
TRGV3	HGNC:12288
TRGV4	HGNC:12289
TRGV5	HGNC:12290
TRGV5P	HGNC:12291
TRGV6	HGNC:12292
TRGV7	HGNC:12293
TRGV8	HGNC:12294
TRGV9	HGNC:12295
TRGV10	HGNC:12285
TRGV11	HGNC:12286
TRGVA	HGNC:12296
TRGVB	HGNC:12297
TRH	HGNC:12298
TRH-GTG1-1	HGNC:34535
TRH-GTG1-2	HGNC:34902
TRH-GTG1-3	HGNC:34874
TRH-GTG1-4	HGNC:34736
TRH-GTG1-5	HGNC:34538
TRH-GTG1-6	HGNC:33260
TRH-GTG1-7	HGNC:34536
TRH-GTG1-8	HGNC:34537
TRH-GTG1-9	HGNC:34624
TRH-GTG2-1	HGNC:34918
TRH-GTG3-1	HGNC:34805
TRHDE	HGNC:30748
TRHDE-AS1	HGNC:27471
TRHR	HGNC:12299
TRI-AAT1-1	HGNC:34812
TRI-AAT2-1	HGNC:34630
TRI-AAT3-1	HGNC:34776
TRI-AAT4-1	HGNC:34961
TRI-AAT5-1	HGNC:34715
TRI-AAT5-2	HGNC:34904
TRI-AAT5-3	HGNC:34877
TRI-AAT5-4	HGNC:34839
TRI-AAT5-5	HGNC:34955
TRI-AAT6-1	HGNC:34940
TRI-AAT7-1	HGNC:34710
TRI-AAT7-2	HGNC:34970
TRI-AAT8-1	HGNC:34656
TRI-AAT9-1	HGNC:12300
TRI-AAT10-1	HGNC:35034
TRI-AAT11-1	HGNC:35047
TRI-AAT12-1	HGNC:35054
TRI-GAT1-1	HGNC:34694
TRI-GAT1-2	HGNC:34609
TRI-GAT1-3	HGNC:34996
TRI-TAT1-1	HGNC:34891
TRI-TAT2-1	HGNC:34828
TRI-TAT2-2	HGNC:34587
TRI-TAT2-3	HGNC:34693
TRI-TAT3-1	HGNC:34916
TRIAP1	HGNC:26937
TRIAP1P1	HGNC:31659
TRIB1	HGNC:16891
TRIB2	HGNC:30809
TRIB3	HGNC:16228
TRIL	HGNC:22200
TRIM2	HGNC:15974
TRIM3	HGNC:10064
TRIM4	HGNC:16275
TRIM5	HGNC:16276
TRIM6	HGNC:16277
TRIM6-TRIM34	HGNC:33440
TRIM7	HGNC:16278
TRIM7-AS1	HGNC:40764
TRIM7-AS2	HGNC:56031
TRIM8	HGNC:15579
TRIM8-DT	HGNC:55573
TRIM9	HGNC:16288
TRIM10	HGNC:10072
TRIM11	HGNC:16281
TRIM13	HGNC:9976
TRIM14	HGNC:16283
TRIM15	HGNC:16284
TRIM16	HGNC:17241
TRIM16L	HGNC:32670
TRIM17	HGNC:13430
TRIM21	HGNC:11312
TRIM22	HGNC:16379
TRIM23	HGNC:660
TRIM24	HGNC:11812
TRIM25	HGNC:12932
TRIM26	HGNC:12962
TRIM26BP	HGNC:31338
TRIM27	HGNC:9975
TRIM28	HGNC:16384
TRIM29	HGNC:17274
TRIM31	HGNC:16289
TRIM31-AS1	HGNC:39761
TRIM32	HGNC:16380
TRIM33	HGNC:16290
TRIM34	HGNC:10063
TRIM35	HGNC:16285
TRIM36	HGNC:16280
TRIM36-IT1	HGNC:41422
TRIM37	HGNC:7523
TRIM38	HGNC:10059
TRIM39	HGNC:10065
TRIM39-RPP21	HGNC:38845
TRIM40	HGNC:18736
TRIM41	HGNC:19013
TRIM42	HGNC:19014
TRIM43	HGNC:19015
TRIM43B	HGNC:37146
TRIM43CP	HGNC:43981
TRIM44	HGNC:19016
TRIM45	HGNC:19018
TRIM46	HGNC:19019
TRIM47	HGNC:19020
TRIM48	HGNC:19021
TRIM49	HGNC:13431
TRIM49B	HGNC:42955
TRIM49C	HGNC:38877
TRIM49D1	HGNC:43973
TRIM49D2	HGNC:37217
TRIM50	HGNC:19017
TRIM51	HGNC:19023
TRIM51BP	HGNC:37145
TRIM51CP	HGNC:43968
TRIM51DP	HGNC:43969
TRIM51EP	HGNC:43970
TRIM51FP	HGNC:43966
TRIM51G	HGNC:43972
TRIM51HP	HGNC:43977
TRIM51JP	HGNC:43978
TRIM52	HGNC:19024
TRIM52-AS1	HGNC:49006
TRIM53AP	HGNC:19025
TRIM53BP	HGNC:37144
TRIM53CP	HGNC:43979
TRIM54	HGNC:16008
TRIM55	HGNC:14215
TRIM56	HGNC:19028
TRIM58	HGNC:24150
TRIM59	HGNC:30834
TRIM60	HGNC:21162
TRIM60P1Y	HGNC:38403
TRIM60P2Y	HGNC:38405
TRIM60P3Y	HGNC:38409
TRIM60P4Y	HGNC:38425
TRIM60P5Y	HGNC:38430
TRIM60P6Y	HGNC:38432
TRIM60P7Y	HGNC:38433
TRIM60P8Y	HGNC:38458
TRIM60P9Y	HGNC:38459
TRIM60P10Y	HGNC:38462
TRIM60P11Y	HGNC:38463
TRIM60P12Y	HGNC:38465
TRIM60P13	HGNC:38485
TRIM60P14	HGNC:38486
TRIM60P15	HGNC:38487
TRIM60P16	HGNC:38488
TRIM60P17	HGNC:38489
TRIM60P18	HGNC:38490
TRIM60P19	HGNC:42010
TRIM61	HGNC:24339
TRIM62	HGNC:25574
TRIM63	HGNC:16007
TRIM64	HGNC:14663
TRIM64B	HGNC:37147
TRIM64C	HGNC:37148
TRIM64DP	HGNC:43974
TRIM64EP	HGNC:43975
TRIM64FP	HGNC:43976
TRIM65	HGNC:27316
TRIM66	HGNC:29005
TRIM67	HGNC:31859
TRIM67-AS1	HGNC:41282
TRIM68	HGNC:21161
TRIM69	HGNC:17857
TRIM71	HGNC:32669
TRIM72	HGNC:32671
TRIM73	HGNC:18162
TRIM74	HGNC:17453
TRIM75	HGNC:32686
TRIM77	HGNC:34228
TRIM77BP	HGNC:43980
TRIM80P	HGNC:51490
TRIML1	HGNC:26698
TRIML2	HGNC:26378
TRIO	HGNC:12303
TRIOBP	HGNC:17009
TRIP4	HGNC:12310
TRIP6	HGNC:12311
TRIP10	HGNC:12304
TRIP11	HGNC:12305
TRIP12	HGNC:12306
TRIP13	HGNC:12307
TRIQK	HGNC:27828
TRIR	HGNC:28424
TRIT1	HGNC:20286
TRK-CTT1-1	HGNC:34668
TRK-CTT1-2	HGNC:34572
TRK-CTT2-1	HGNC:34761
TRK-CTT2-2	HGNC:34967
TRK-CTT2-3	HGNC:33199
TRK-CTT2-4	HGNC:34671
TRK-CTT2-5	HGNC:34848
TRK-CTT3-1	HGNC:34681
TRK-CTT4-1	HGNC:34621
TRK-CTT5-1	HGNC:34772
TRK-CTT6-1	HGNC:34552
TRK-CTT7-1	HGNC:35098
TRK-CTT8-1	HGNC:34807
TRK-CTT9-1	HGNC:34742
TRK-CTT10-1	HGNC:34935
TRK-CTT11-1	HGNC:34878
TRK-CTT12-1	HGNC:35036
TRK-CTT13-1	HGNC:35009
TRK-CTT14-1	HGNC:35039
TRK-CTT15-1	HGNC:34556
TRK-CTT16-1	HGNC:35113
TRK-TTT1-1	HGNC:34687
TRK-TTT2-1	HGNC:34860
TRK-TTT3-1	HGNC:34684
TRK-TTT3-2	HGNC:34994
TRK-TTT3-3	HGNC:34797
TRK-TTT3-4	HGNC:33256
TRK-TTT3-5	HGNC:12314
TRK-TTT4-1	HGNC:34612
TRK-TTT5-1	HGNC:34801
TRK-TTT6-1	HGNC:34745
TRK-TTT7-1	HGNC:34900
TRK-TTT8-1	HGNC:34659
TRK-TTT9-1	HGNC:34958
TRK-TTT10-1	HGNC:35053
TRK-TTT11-1	HGNC:34665
TRK-TTT12-1	HGNC:34610
TRK-TTT13-1	HGNC:35116
TRK-TTT14-1	HGNC:35089
TRK-TTT15-1	HGNC:35079
TRK-TTT16-1	HGNC:34960
TRK-TTT17-1	HGNC:35094
TRL-AAG1-1	HGNC:34930
TRL-AAG1-2	HGNC:34836
TRL-AAG1-3	HGNC:34561
TRL-AAG2-1	HGNC:34895
TRL-AAG2-2	HGNC:34765
TRL-AAG2-3	HGNC:12315
TRL-AAG2-4	HGNC:34857
TRL-AAG3-1	HGNC:34731
TRL-AAG4-1	HGNC:34680
TRL-AAG5-1	HGNC:34602
TRL-AAG6-1	HGNC:34998
TRL-AAG7-1	HGNC:35068
TRL-AAG8-1	HGNC:34917
TRL-CAA1-1	HGNC:38583
TRL-CAA1-2	HGNC:34800
TRL-CAA2-1	HGNC:34867
TRL-CAA3-1	HGNC:34597
TRL-CAA4-1	HGNC:34762
TRL-CAA5-1	HGNC:34938
TRL-CAA6-1	HGNC:34560
TRL-CAA7-1	HGNC:35074
TRL-CAG1-1	HGNC:34962
TRL-CAG1-2	HGNC:34568
TRL-CAG1-3	HGNC:34883
TRL-CAG1-4	HGNC:34932
TRL-CAG1-5	HGNC:34701
TRL-CAG1-6	HGNC:34577
TRL-CAG1-7	HGNC:34854
TRL-CAG2-1	HGNC:34692
TRL-CAG2-2	HGNC:34649
TRL-CAG3-1	HGNC:34767
TRL-TAA1-1	HGNC:34880
TRL-TAA2-1	HGNC:34726
TRL-TAA3-1	HGNC:34803
TRL-TAA4-1	HGNC:34626
TRL-TAA5-1	HGNC:34737
TRL-TAG1-1	HGNC:12316
TRL-TAG2-1	HGNC:34713
TRL-TAG3-1	HGNC:34591
TRL-TAG4-1	HGNC:35011
TRM-CAT1-1	HGNC:34764
TRM-CAT2-1	HGNC:34697
TRM-CAT3-1	HGNC:34779
TRM-CAT3-2	HGNC:34673
TRM-CAT4-1	HGNC:34661
TRM-CAT4-2	HGNC:34922
TRM-CAT4-3	HGNC:34959
TRM-CAT5-1	HGNC:34869
TRM-CAT5-2	HGNC:54713
TRM-CAT6-1	HGNC:34789
TRM-CAT7-1	HGNC:34645
TRMO	HGNC:30967
TRMT1	HGNC:25980
TRMT1L	HGNC:16782
TRMT1P1	HGNC:55145
TRMT2A	HGNC:24974
TRMT2B	HGNC:25748
TRMT2B-AS1	HGNC:41116
TRMT5	HGNC:23141
TRMT6	HGNC:20900
TRMT9B	HGNC:26725
TRMT10A	HGNC:28403
TRMT10B	HGNC:26454
TRMT10BP1	HGNC:52409
TRMT10C	HGNC:26022
TRMT11	HGNC:21080
TRMT12	HGNC:26091
TRMT13	HGNC:25502
TRMT44	HGNC:26653
TRMT61A	HGNC:23790
TRMT61A-DT	HGNC:56082
TRMT61B	HGNC:26070
TRMT112	HGNC:26940
TRMT112P1	HGNC:44020
TRMT112P2	HGNC:44021
TRMT112P3	HGNC:44022
TRMT112P4	HGNC:44023
TRMT112P5	HGNC:44024
TRMT112P6	HGNC:44025
TRMT112P7	HGNC:44026
TRMU	HGNC:25481
TRN-ATT1-1	HGNC:34887
TRN-ATT1-2	HGNC:50812
TRN-GTT1-1	HGNC:34688
TRN-GTT2-1	HGNC:12324
TRN-GTT2-2	HGNC:34971
TRN-GTT2-3	HGNC:34643
TRN-GTT2-4	HGNC:34595
TRN-GTT2-5	HGNC:34738
TRN-GTT2-6	HGNC:34758
TRN-GTT2-7	HGNC:54714
TRN-GTT2-8	HGNC:54715
TRN-GTT3-1	HGNC:34890
TRN-GTT3-2	HGNC:34689
TRN-GTT4-1	HGNC:33197
TRN-GTT5-1	HGNC:38582
TRN-GTT6-1	HGNC:33198
TRN-GTT7-1	HGNC:34562
TRN-GTT8-1	HGNC:34618
TRN-GTT9-1	HGNC:34870
TRN-GTT9-2	HGNC:34756
TRN-GTT10-1	HGNC:35092
TRN-GTT11-1	HGNC:34669
TRN-GTT11-2	HGNC:34820
TRN-GTT12-1	HGNC:34924
TRN-GTT13-1	HGNC:34746
TRN-GTT14-1	HGNC:34553
TRN-GTT15-1	HGNC:34796
TRN-GTT15-2	HGNC:54203
TRN-GTT16-1	HGNC:34628
TRN-GTT16-2	HGNC:34834
TRN-GTT16-3	HGNC:34639
TRN-GTT16-4	HGNC:34727
TRN-GTT16-5	HGNC:34906
TRN-GTT17-1	HGNC:34657
TRN-GTT18-1	HGNC:50799
TRN-GTT19-1	HGNC:34949
TRN-GTT19-2	HGNC:54205
TRN-GTT20-1	HGNC:34829
TRN-GTT21-1	HGNC:38584
TRN-GTT22-1	HGNC:35111
TRN-GTT23-1	HGNC:35064
TRN-GTT24-1	HGNC:54716
TRN-GTT25-1	HGNC:54717
TRN-GTT26-1	HGNC:54718
TRN-GTT27-1	HGNC:54719
TRNAU1AP	HGNC:30813
TRNP1	HGNC:34348
TRNT1	HGNC:17341
TRO	HGNC:12326
TROAP	HGNC:12327
TROAP-AS1	HGNC:55453
TRP-AGG1-1	HGNC:34579
TRP-AGG2-1	HGNC:34578
TRP-AGG2-2	HGNC:34786
TRP-AGG2-3	HGNC:34840
TRP-AGG2-4	HGNC:34631
TRP-AGG2-5	HGNC:12330
TRP-AGG2-6	HGNC:12331
TRP-AGG2-7	HGNC:34698
TRP-AGG2-8	HGNC:34862
TRP-AGG3-1	HGNC:34929
TRP-AGG4-1	HGNC:35107
TRP-AGG5-1	HGNC:35055
TRP-AGG6-1	HGNC:35049
TRP-CGG1-1	HGNC:34774
TRP-CGG1-2	HGNC:34784
TRP-CGG1-3	HGNC:34686
TRP-CGG2-1	HGNC:34734
TRP-GGG1-1	HGNC:35026
TRP-TGG1-1	HGNC:34852
TRP-TGG2-1	HGNC:34787
TRP-TGG3-1	HGNC:12332
TRP-TGG3-2	HGNC:34648
TRP-TGG3-3	HGNC:34903
TRP-TGG3-4	HGNC:34956
TRP-TGG3-5	HGNC:34847
TRP-TGG4-1	HGNC:35056
TRP-TGG5-1	HGNC:35090
TRPA1	HGNC:497
TRPC1	HGNC:12333
TRPC2	HGNC:12334
TRPC3	HGNC:12335
TRPC4	HGNC:12336
TRPC4AP	HGNC:16181
TRPC5	HGNC:12337
TRPC5OS	HGNC:40593
TRPC6	HGNC:12338
TRPC6P1	HGNC:23270
TRPC6P2	HGNC:55943
TRPC6P3	HGNC:55944
TRPC6P4	HGNC:55945
TRPC6P5	HGNC:55946
TRPC6P6	HGNC:55947
TRPC6P7	HGNC:55948
TRPC6P8	HGNC:55949
TRPC6P9	HGNC:55950
TRPC6P10	HGNC:55951
TRPC7	HGNC:20754
TRPC7-AS1	HGNC:40936
TRPC7-AS2	HGNC:40937
TRPM1	HGNC:7146
TRPM2	HGNC:12339
TRPM2-AS	HGNC:50758
TRPM3	HGNC:17992
TRPM4	HGNC:17993
TRPM5	HGNC:14323
TRPM6	HGNC:17995
TRPM7	HGNC:17994
TRPM8	HGNC:17961
TRPS1	HGNC:12340
TRPS1-AS1	HGNC:56224
TRPT1	HGNC:20316
TRPV1	HGNC:12716
TRPV2	HGNC:18082
TRPV3	HGNC:18084
TRPV4	HGNC:18083
TRPV5	HGNC:3145
TRPV6	HGNC:14006
TRQ-CTG1-1	HGNC:34853
TRQ-CTG1-2	HGNC:34752
TRQ-CTG1-3	HGNC:34683
TRQ-CTG1-4	HGNC:34884
TRQ-CTG1-5	HGNC:12341
TRQ-CTG2-1	HGNC:34831
TRQ-CTG3-1	HGNC:34954
TRQ-CTG3-2	HGNC:34702
TRQ-CTG4-1	HGNC:34615
TRQ-CTG4-2	HGNC:34824
TRQ-CTG5-1	HGNC:34896
TRQ-CTG6-1	HGNC:34777
TRQ-CTG7-1	HGNC:34555
TRQ-CTG8-1	HGNC:34780
TRQ-CTG8-2	HGNC:34716
TRQ-CTG8-3	HGNC:54206
TRQ-CTG9-1	HGNC:35108
TRQ-CTG10-1	HGNC:34889
TRQ-CTG11-1	HGNC:35023
TRQ-CTG12-1	HGNC:34957
TRQ-CTG13-1	HGNC:35115
TRQ-CTG14-1	HGNC:38574
